Activation Date,Baseline / Compared,Baseline Filter,Business Segment,Campaign,City,Compared Campaign,Country,Customer ID,Customer Name,Customer Type,Order ID,Product ID,Product Name,Region,Row ID,Signup Date,State,Sub-Category (group),Swipe Date,Discount,Revenue to Charge Ratio,Total Charge,Total Revenue,레코드 수
2011-02-06,,거짓,Commercial ,Exclusive Offers Campaign,Paraparaumu,거짓,New Zealand,TS-21610,Troy Staebel,Consumer,IN-2011-81833,OFF-ST-10001057,"Eldon Folders, Wire Frame",Oceania,10289,2011-01-31,Wellington,Prestige,2011-03-15,0,28.97%,32.1,9.3,1
2011-02-06,,거짓,Investment,Exclusive Offers Campaign,Paraparaumu,거짓,New Zealand,TS-21610,Troy Staebel,Consumer,IN-2011-81833,TEC-PH-10004575,"Motorola Smart Phone, Cordless",Oceania,10290,2011-01-31,Wellington,Cash Back,2011-03-31,0,4.00%,2571.12,102.84,1
2011-02-03,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Dhaka,참,Bangladesh,PO-18865,Patrick O'Donnell,Consumer,IN-2011-30733,OFF-BI-10003012,"Wilson Jones Hole Reinforcements, Economy",Central Asia,1320,2011-02-01,Dhaka,Business Platinum,2011-03-18,0,42.38%,22.65,9.6,1
2011-02-03,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Dhaka,참,Bangladesh,PO-18865,Patrick O'Donnell,Consumer,IN-2011-30733,OFF-LA-10001292,"Smead File Folder Labels, Adjustable",Central Asia,1322,2011-02-01,Dhaka,Business Signature,2011-02-13,0,48.67%,20.34,9.9,1
2011-02-03,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Dhaka,참,Bangladesh,PO-18865,Patrick O'Donnell,Consumer,IN-2011-30733,OFF-SU-10000484,"Kleencut Ruler, High Speed",Central Asia,1321,2011-02-01,Dhaka,Prestige,2011-02-14,0,28.98%,40.68,11.79,1
2011-02-03,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Yingcheng,참,China,SP-20650,Stephanie Phelps,Corporate,ID-2011-56493,OFF-ST-10002161,"Tenex Trays, Single Width",North Asia,3394,2011-02-01,Hubei,Prestige,2011-02-21,0,41.98%,162.72,68.31,1
2011-02-03,Compared Campaign,거짓,Investment,Signup Bonus Campaign,Dhaka,참,Bangladesh,PO-18865,Patrick O'Donnell,Consumer,IN-2011-30733,TEC-CO-10002316,"Brother Personal Copier, Laser",Central Asia,1319,2011-02-01,Dhaka,Rewards,2011-02-17,0,24.98%,285.78,71.4,1
2011-02-05,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Chongqing,참,China,DK-13150,David Kendrick,Corporate,IN-2011-36074,OFF-AP-10001254,"KitchenAid Coffee Grinder, Red",North Asia,4999,2011-02-01,Chongqing,Business Platinum,2011-03-31,0,39.00%,352.35,137.4,1
2011-02-04,Compared Campaign,거짓,Private,Signup Bonus Campaign,Bangkok,참,Thailand,GD-14590,Giulietta Dortch,Corporate,ID-2011-60882,FUR-CH-10003950,"Novimex Executive Leather Armchair, Black",Southeast Asia,270,2011-02-02,Bangkok,Premier Miles,2011-02-20,0.27,0.00%,334.3035,0,1
2011-02-04,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Bangkok,참,Thailand,GD-14590,Giulietta Dortch,Corporate,ID-2011-60882,OFF-AR-10003554,"Stanley Canvas, Blue",Southeast Asia,272,2011-02-02,Bangkok,Business Platinum,2011-03-02,0.47,0.00%,104.8764,0,1
2011-02-04,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Bangkok,참,Thailand,GD-14590,Giulietta Dortch,Corporate,ID-2011-60882,OFF-LA-10000950,"Avery Color Coded Labels, 5000 Label Set",Southeast Asia,271,2011-02-02,Bangkok,Business Signature,2011-02-16,0.47,0.00%,43.5024,0,1
2011-02-05,Baseline Campaign,참,Private,Compare Cards Campaign,Yunyang,거짓,China,ES-14080,Erin Smith,Corporate,IN-2011-56990,FUR-BO-10003913,"Safco Stackable Bookrack, Pine",North Asia,1370,2011-02-02,Henan,Travel,2011-02-13,0,10.00%,1052.31,105.21,1
2011-02-05,Baseline Campaign,참,Private,Compare Cards Campaign,Yunyang,거짓,China,ES-14080,Erin Smith,Corporate,IN-2011-56990,FUR-TA-10000665,"Bevis Computer Table, Fully Assembled",North Asia,1371,2011-02-02,Henan,Platinum,2011-03-23,0.3,0.00%,692.328,0,1
2011-02-05,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Yunyang,거짓,China,ES-14080,Erin Smith,Corporate,IN-2011-56990,OFF-AR-10000387,"Sanford Highlighters, Water Color",North Asia,1368,2011-02-02,Henan,Business Platinum,2011-03-14,0,44.85%,94.65,42.45,1
2011-02-05,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Yunyang,거짓,China,ES-14080,Erin Smith,Corporate,IN-2011-56990,OFF-ST-10000362,"Eldon File Cart, Blue",North Asia,1369,2011-02-02,Henan,Prestige,2011-02-19,0,26.98%,380.88,102.78,1
2011-02-05,Baseline Campaign,참,Investment,Compare Cards Campaign,Yunyang,거짓,China,ES-14080,Erin Smith,Corporate,IN-2011-56990,TEC-MA-10002874,"Epson Receipt Printer, Wireless",North Asia,1372,2011-02-02,Henan,Petrol ,2011-04-04,0,23.99%,468.12,112.32,1
2011-02-07,,거짓,Private,Exclusive Offers Campaign,Port Macquarie,거짓,Australia,DN-13690,Duane Noonan,Consumer,IN-2011-35857,FUR-FU-10001507,"Rubbermaid Light Bulb, Duo Pack",Oceania,6931,2011-02-02,New South Wales,Gold,2011-02-10,0.1,23.28%,34.02,7.92,1
2011-02-08,,거짓,Commercial ,Exclusive Offers Campaign,Zunyi,거짓,China,TS-21160,Theresa Swint,Corporate,IN-2011-35654,OFF-FA-10002011,"OIC Push Pins, Bulk Pack",North Asia,9069,2011-02-03,Guizhou,Business Signature,2011-02-21,0,18.91%,29.82,5.64,1
2011-02-07,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Lower Hutt,거짓,New Zealand,CC-12370,Christopher Conant,Consumer,IN-2011-80167,OFF-AP-10003524,"Breville Blender, Black",Oceania,10336,2011-02-04,Wellington,Business Platinum,2011-03-20,0,7.98%,883.8,70.5,1
2011-02-07,Baseline Campaign,참,Investment,Compare Cards Campaign,Lower Hutt,거짓,New Zealand,CC-12370,Christopher Conant,Consumer,IN-2011-80167,TEC-AC-10000212,"SanDisk Memory Card, Erganomic",Oceania,10335,2011-02-04,Wellington,Rewards,2011-03-20,0,8.98%,440.88,39.6,1
2011-02-12,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Kuching,참,Malaysia,NW-18400,Natalie Webber,Consumer,IN-2011-67021,OFF-ST-10004871,"Rogers Trays, Blue",Southeast Asia,2851,2011-02-07,Sarawak,Prestige,2011-04-10,0,25.97%,185.04,48.06,1
2011-02-12,,거짓,Investment,Exclusive Offers Campaign,Auckland,거짓,New Zealand,SW-20275,Scott Williamson,Consumer,ID-2011-85396,TEC-CO-10003561,"Sharp Copy Machine, Color",Oceania,10307,2011-02-07,Auckland,Rewards,2011-02-22,0.4,0.00%,285.12,0,1
2011-02-13,,거짓,Commercial ,Exclusive Offers Campaign,Zhenjiang,거짓,China,DB-13660,Duane Benoit,Consumer,IN-2011-33351,OFF-AP-10003491,"Hoover Coffee Grinder, Silver",North Asia,7906,2011-02-07,Jiangsu,Business Platinum,2011-04-03,0,47.97%,278.16,133.44,1
2011-02-13,,거짓,Commercial ,Exclusive Offers Campaign,Zhenjiang,거짓,China,DB-13660,Duane Benoit,Consumer,IN-2011-33351,OFF-LA-10001672,"Avery Legal Exhibit Labels, Alphabetical",North Asia,7907,2011-02-07,Jiangsu,Business Signature,2011-04-02,0,11.83%,66.96,7.92,1
2011-02-14,,거짓,Investment,Exclusive Offers Campaign,Bekasi,거짓,Indonesia,LT-17110,Liz Thompson,Consumer,IN-2011-40512,TEC-PH-10002443,"Cisco Signal Booster, with Caller ID",Southeast Asia,3782,2011-02-07,Jawa Barat,Cash Back,2011-04-08,0.17,2.40%,252.0378,6.0378,1
2011-02-13,,거짓,Private,Exclusive Offers Campaign,Jiangmen,거짓,China,BP-11095,Bart Pistole,Corporate,IN-2011-36494,FUR-FU-10000482,"Eldon Photo Frame, Duo Pack",North Asia,2434,2011-02-08,Guangdong,Gold,2011-03-13,0,26.97%,58.17,15.69,1
2011-02-13,,거짓,Commercial ,Exclusive Offers Campaign,Jiangmen,거짓,China,BP-11095,Bart Pistole,Corporate,IN-2011-36494,OFF-SU-10003559,"Kleencut Ruler, Steel",North Asia,2435,2011-02-08,Guangdong,Prestige,2011-03-14,0,20.83%,38.88,8.1,1
2011-02-13,,거짓,Private,Exclusive Offers Campaign,Caloundra,거짓,Australia,EH-14005,Erica Hernandez,Corporate,ID-2011-55975,FUR-FU-10002223,"Deflect-O Stacking Tray, Durable",Oceania,6469,2011-02-09,Queensland,Gold,2011-03-04,0.1,16.57%,136.566,22.626,1
2011-02-15,,거짓,Private,Exclusive Offers Campaign,Daejeon,거짓,South Korea,DR-12940,Daniel Raglin,Corporate,ID-2011-61876,FUR-TA-10004050,"Lesro Coffee Table, Fully Assembled",North Asia,319,2011-02-09,Daejeon,Platinum,2011-03-22,0.8,0.00%,202.776,0,1
2011-02-15,,거짓,Commercial ,Exclusive Offers Campaign,Daejeon,거짓,South Korea,DR-12940,Daniel Raglin,Corporate,ID-2011-61876,OFF-BI-10002632,"Acco Binding Machine, Recycled",North Asia,322,2011-02-09,Daejeon,Business Platinum,2011-02-23,0.5,0.00%,25.725,0,1
2011-02-15,,거짓,Commercial ,Exclusive Offers Campaign,Daejeon,거짓,South Korea,DR-12940,Daniel Raglin,Corporate,ID-2011-61876,OFF-ST-10003306,"Eldon File Cart, Single Width",North Asia,320,2011-02-09,Daejeon,Prestige,2011-04-16,0.5,0.00%,256.74,0,1
2011-02-15,,거짓,Investment,Exclusive Offers Campaign,Daejeon,거짓,South Korea,DR-12940,Daniel Raglin,Corporate,ID-2011-61876,TEC-MA-10000684,"Okidata Calculator, White",North Asia,321,2011-02-09,Daejeon,Petrol ,2011-03-19,0.5,0.00%,25.35,0,1
2011-02-13,Baseline Campaign,참,Private,Compare Cards Campaign,Kuantan,거짓,Malaysia,FO-14305,Frank Olsen,Consumer,IN-2011-61050,FUR-CH-10003354,"Novimex Bag Chairs, Black",Southeast Asia,5301,2011-02-10,Pahang,Premier Miles,2011-04-02,0,0.96%,304.71,2.94,1
2011-02-13,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Wuhan,참,China,ME-18010,Michelle Ellison,Corporate,ID-2011-28661,OFF-SU-10000178,"Acme Ruler, Easy Grip",North Asia,1644,2011-02-10,Hubei,Prestige,2011-02-14,0.5,0.00%,9.165,0,1
2011-02-15,,거짓,Private,Exclusive Offers Campaign,Fuji,거짓,Japan,CA-11965,Carol Adams,Corporate,ID-2011-64599,FUR-FU-10003198,"Rubbermaid Photo Frame, Erganomic",North Asia,7428,2011-02-10,Shizuoka,Gold,2011-04-08,0,11.97%,201.48,24.12,1
2011-02-15,,거짓,Commercial ,Exclusive Offers Campaign,Fuji,거짓,Japan,CA-11965,Carol Adams,Corporate,ID-2011-64599,OFF-SU-10001407,"Fiskars Trimmer, Easy Grip",North Asia,7427,2011-02-10,Shizuoka,Prestige,2011-03-05,0,22.95%,307.44,70.56,1
2011-02-15,,거짓,Investment,Exclusive Offers Campaign,Fuji,거짓,Japan,CA-11965,Carol Adams,Corporate,ID-2011-64599,TEC-PH-10000303,"Samsung Smart Phone, VoIP",North Asia,7426,2011-02-10,Shizuoka,Cash Back,2011-03-27,0,42.00%,6998.64,2939.31,1
2011-02-15,,거짓,Commercial ,Exclusive Offers Campaign,Bangalore,거짓,India,SP-20860,Sung Pak,Corporate,IN-2011-60917,OFF-BI-10001659,"Cardinal Index Tab, Clear",Central Asia,3753,2011-02-11,Karnataka,Business Platinum,2011-03-10,0,17.77%,21.78,3.87,1
2011-02-19,,거짓,Commercial ,Exclusive Offers Campaign,Hyderabad,거짓,India,MG-17890,Michael Granlund,Corporate,IN-2011-73734,OFF-BI-10004440,"Cardinal Binder, Economy",Central Asia,8653,2011-02-12,Telangana,Business Platinum,2011-04-01,0,23.86%,13.83,3.3,1
2011-02-16,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Kowloon,참,Hong Kong,DB-13270,Deborah Brumfield,Corporate,IN-2011-22662,OFF-FA-10003318,"Stockwell Clamps, Bulk Pack",North Asia,9378,2011-02-14,Hong Kong,Business Signature,2011-03-08,0,8.89%,57.69,5.13,1
2011-02-16,Compared Campaign,거짓,Investment,Signup Bonus Campaign,Kowloon,참,Hong Kong,DB-13270,Deborah Brumfield,Corporate,IN-2011-22662,TEC-PH-10001640,"Motorola Office Telephone, Full Size",North Asia,9379,2011-02-14,Hong Kong,Cash Back,2011-03-02,0,40.99%,73.05,29.94,1
2011-02-18,,거짓,Private,Exclusive Offers Campaign,Anshan,거짓,China,TG-21310,Toby Gnade,Consumer,IN-2011-11350,FUR-FU-10002598,"Tenex Photo Frame, Durable",North Asia,8376,2011-02-14,Liaoning,Gold,2011-04-09,0,41.99%,146.61,61.56,1
2011-02-18,,거짓,Commercial ,Exclusive Offers Campaign,Anshan,거짓,China,TG-21310,Toby Gnade,Consumer,IN-2011-11350,OFF-AR-10003613,"Sanford Canvas, Easy-Erase",North Asia,8377,2011-02-14,Liaoning,Business Platinum,2011-03-15,0,29.95%,253.95,76.05,1
2011-02-18,,거짓,Commercial ,Exclusive Offers Campaign,Dubbo,거짓,Australia,KB-16405,Katrina Bavinger,Corporate,IN-2011-85284,OFF-BI-10004121,"Avery Index Tab, Durable",Oceania,10869,2011-02-14,New South Wales,Business Platinum,2011-03-06,0,18.83%,26.76,5.04,1
2011-02-18,,거짓,Commercial ,Exclusive Offers Campaign,Dubbo,거짓,Australia,KB-16405,Katrina Bavinger,Corporate,IN-2011-85284,OFF-ST-10000210,"Tenex Lockers, Wire Frame",Oceania,10868,2011-02-14,New South Wales,Prestige,2011-02-26,0,43.99%,406.44,178.8,1
2011-02-18,,거짓,Commercial ,Exclusive Offers Campaign,Dubbo,거짓,Australia,KB-16405,Katrina Bavinger,Corporate,IN-2011-85284,OFF-SU-10000079,"Fiskars Trimmer, Serrated",Oceania,10870,2011-02-14,New South Wales,Prestige,2011-03-27,0,17.00%,156,26.52,1
2011-02-18,,거짓,Investment,Exclusive Offers Campaign,Dubbo,거짓,Australia,KB-16405,Katrina Bavinger,Corporate,IN-2011-85284,TEC-PH-10001187,"Cisco Signal Booster, with Caller ID",Oceania,10867,2011-02-14,New South Wales,Cash Back,2011-04-12,0,18.99%,607.32,115.32,1
2011-02-19,,거짓,Private,Exclusive Offers Campaign,Kawagoe,거짓,Japan,JE-15475,Jeremy Ellison,Consumer,IN-2011-75890,FUR-BO-10004852,"Sauder Classic Bookcase, Traditional",North Asia,8490,2011-02-15,Saitama,Travel,2011-03-20,0,37.00%,1743.96,645.24,1
2011-02-21,,거짓,Investment,Exclusive Offers Campaign,Manila,거짓,Philippines,CM-12385,Christopher Martinez,Consumer,ID-2011-47575,TEC-CO-10000865,"Brother Fax Machine, High-Speed",Southeast Asia,2405,2011-02-15,National Capital,Rewards,2011-04-15,0.35,0.00%,1235.286,0,1
2011-02-21,,거짓,Investment,Exclusive Offers Campaign,Manila,거짓,Philippines,CM-12385,Christopher Martinez,Consumer,ID-2011-47575,TEC-PH-10003772,"Cisco Headset, Cordless",Southeast Asia,2406,2011-02-15,National Capital,Cash Back,2011-03-29,0.25,0.00%,136.935,0,1
2011-02-21,,거짓,Investment,Exclusive Offers Campaign,Manila,거짓,Philippines,CM-12385,Christopher Martinez,Consumer,ID-2011-47575,TEC-PH-10001921,"Nokia Signal Booster, with Caller ID",Southeast Asia,2407,2011-02-15,National Capital,Cash Back,2011-04-14,0.25,0.00%,921.375,0,1
2011-02-21,,거짓,Private,Exclusive Offers Campaign,Kanpur,거짓,India,BF-11215,Benjamin Farhat,Corporate,IN-2011-78263,FUR-BO-10004230,"Bush Corner Shelving, Metal",Central Asia,4642,2011-02-16,Uttar Pradesh,Travel,2011-03-29,0,41.00%,123.45,50.61,1
2011-02-21,,거짓,Private,Exclusive Offers Campaign,Kanpur,거짓,India,BF-11215,Benjamin Farhat,Corporate,IN-2011-78263,FUR-FU-10001619,"Advantus Clock, Erganomic",Central Asia,4641,2011-02-16,Uttar Pradesh,Gold,2011-04-08,0,38.99%,150.03,58.5,1
2011-02-21,,거짓,Private,Exclusive Offers Campaign,Mount Gambier,거짓,Australia,BW-11110,Bart Watters,Corporate,IN-2011-65033,FUR-CH-10001664,"Novimex Swivel Stool, Black",Oceania,4413,2011-02-16,South Australia,Premier Miles,2011-03-23,0.1,13.33%,291.654,38.874,1
2011-02-21,,거짓,Private,Exclusive Offers Campaign,Mount Gambier,거짓,Australia,BW-11110,Bart Watters,Corporate,IN-2011-65033,FUR-CH-10001913,"Office Star Swivel Stool, Adjustable",Oceania,4412,2011-02-16,South Australia,Premier Miles,2011-03-11,0.1,3.32%,476.361,15.831,1
2011-02-21,,거짓,Commercial ,Exclusive Offers Campaign,Kanpur,거짓,India,BF-11215,Benjamin Farhat,Corporate,IN-2011-78263,OFF-LA-10003396,"Avery Color Coded Labels, Laser Printer Compatible",Central Asia,4643,2011-02-16,Uttar Pradesh,Business Signature,2011-04-06,0,21.90%,39.87,8.73,1
2011-02-21,,거짓,Investment,Exclusive Offers Campaign,Kanpur,거짓,India,BF-11215,Benjamin Farhat,Corporate,IN-2011-78263,TEC-MA-10002941,"Okidata Card Printer, Red",Central Asia,4644,2011-02-16,Uttar Pradesh,Petrol ,2011-04-20,0,35.00%,1210.86,423.78,1
2011-02-21,,거짓,Investment,Exclusive Offers Campaign,Mount Gambier,거짓,Australia,BW-11110,Bart Watters,Corporate,IN-2011-65033,TEC-MA-10002464,"Panasonic Printer, Durable",Oceania,4411,2011-02-16,South Australia,Petrol ,2011-02-26,0.1,12.22%,479.898,58.638,1
2011-02-19,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Mudanjiang,거짓,China,LA-16780,Laura Armstrong,Corporate,IN-2011-40498,OFF-FA-10003626,"Advantus Rubber Bands, Assorted Sizes",North Asia,3166,2011-02-17,Heilongjiang,Business Signature,2011-03-25,0,41.88%,70.2,29.4,1
2011-02-22,,거짓,Commercial ,Exclusive Offers Campaign,Bangkok,거짓,Thailand,LB-16795,Laurel Beltran,Corporate,ID-2011-66048,OFF-BI-10000389,"Ibico Binding Machine, Clear",Southeast Asia,4534,2011-02-17,Bangkok,Business Platinum,2011-04-18,0.17,0.00%,126.6912,0,1
2011-02-20,Baseline Campaign,참,Investment,Compare Cards Campaign,Seoul,거짓,South Korea,CM-12160,Charles McCrossin,Consumer,ID-2011-72173,TEC-AC-10003753,"SanDisk Router, Programmable",North Asia,1598,2011-02-18,Seoul,Rewards,2011-04-13,0.5,0.00%,257.85,0,1
2011-02-21,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Brisbane,참,Australia,ML-18040,Michelle Lonsdale,Corporate,IN-2011-17111,OFF-LA-10003644,"Novimex Removable Labels, Adjustable",Oceania,1271,2011-02-18,Queensland,Business Signature,2011-03-14,0.1,12.05%,13.986,1.686,1
2011-02-21,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Brisbane,참,Australia,ML-18040,Michelle Lonsdale,Corporate,IN-2011-17111,OFF-SU-10001731,"Elite Letter Opener, High Speed",Oceania,1273,2011-02-18,Queensland,Prestige,2011-03-20,0.1,43.32%,24.03,10.41,1
2011-02-21,Compared Campaign,거짓,Investment,Signup Bonus Campaign,Brisbane,참,Australia,ML-18040,Michelle Lonsdale,Corporate,IN-2011-17111,TEC-PH-10002042,"Cisco Audio Dock, Full Size",Oceania,1272,2011-02-18,Queensland,Cash Back,2011-03-27,0.1,6.65%,825.12,54.87,1
2011-02-23,,거짓,Private,Exclusive Offers Campaign,Jaipur,거짓,India,RD-19900,Ruben Dartt,Consumer,IN-2011-31895,FUR-CH-10001871,"Harbour Creations Steel Folding Chair, Set of Two",Central Asia,6994,2011-02-18,Rajasthan,Premier Miles,2011-03-11,0,5.99%,300.42,18,1
2011-02-24,,거짓,Commercial ,Exclusive Offers Campaign,Melbourne,거짓,Australia,JR-15670,Jim Radford,Consumer,IN-2011-51530,OFF-PA-10000127,"SanDisk Parchment Paper, Multicolor",Oceania,9054,2011-02-18,Victoria,Prestige,2011-04-13,0.1,29.91%,81.54,24.39,1
2011-02-21,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Warangal,참,India,LT-16765,Larry Tron,Consumer,IN-2011-46504,OFF-SU-10002742,"Stiletto Trimmer, Serrated",Central Asia,5183,2011-02-19,Telangana,Prestige,2011-03-12,0,30.95%,118.35,36.63,1
2011-02-21,,거짓,Commercial ,Cashback Rewards Campaign,Manila,거짓,Philippines,LM-17065,Liz MacKendrick,Consumer,ID-2011-24454,OFF-PA-10002047,"Green Bar Cards & Envelopes, 8.5 x 11",Southeast Asia,721,2011-02-21,National Capital,Prestige,2011-03-01,0.45,0.00%,173.349,0,1
2011-02-21,,거짓,Investment,Cashback Rewards Campaign,Manila,거짓,Philippines,LM-17065,Liz MacKendrick,Consumer,ID-2011-24454,TEC-PH-10001805,"Nokia Speaker Phone, Full Size",Southeast Asia,720,2011-02-21,National Capital,Cash Back,2011-02-23,0.25,0.00%,93.33,0,1
2011-02-23,Compared Campaign,거짓,Private,Signup Bonus Campaign,Singapore,참,Singapore,AG-10900,Arthur Gainer,Consumer,IN-2011-59993,FUR-CH-10000825,"SAFCO Chairmat, Red",Southeast Asia,2240,2011-02-21,Singapore,Premier Miles,2011-03-14,0,38.97%,179.46,69.93,1
2011-02-25,Compared Campaign,거짓,Private,Signup Bonus Campaign,Kowloon,참,Hong Kong,AR-10510,Andrew Roberts,Consumer,IN-2011-58341,FUR-BO-10004773,"Ikea Floating Shelf Set, Mobile",North Asia,5445,2011-02-21,Hong Kong,Travel,2011-03-04,0,32.99%,345.72,114.06,1
2011-02-25,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Kowloon,참,Hong Kong,AR-10510,Andrew Roberts,Consumer,IN-2011-58341,OFF-FA-10001309,"Stockwell Thumb Tacks, 12 Pack",North Asia,5444,2011-02-21,Hong Kong,Business Signature,2011-03-20,0,18.85%,25.14,4.74,1
2011-02-25,,거짓,Commercial ,Exclusive Offers Campaign,Adelaide,거짓,Australia,JL-15850,John Lucas,Consumer,IN-2011-78781,OFF-LA-10000732,"Novimex Round Labels, 5000 Label Set",Oceania,1309,2011-02-21,South Australia,Business Signature,2011-03-06,0.1,22.92%,35.964,8.244,1
2011-02-25,,거짓,Commercial ,Exclusive Offers Campaign,Adelaide,거짓,Australia,JL-15850,John Lucas,Consumer,IN-2011-78781,OFF-ST-10000107,"Eldon File Cart, Industrial",Oceania,1310,2011-02-21,South Australia,Prestige,2011-03-18,0.1,0.00%,805.707,0,1
2011-02-25,,거짓,Investment,Exclusive Offers Campaign,Tokyo,거짓,Japan,SC-20020,Sam Craven,Consumer,IN-2011-64627,TEC-MA-10003801,"StarTech Card Printer, Red",North Asia,8294,2011-02-21,Tokyo,Petrol ,2011-04-15,0,27.99%,803.25,224.85,1
2011-02-25,,거짓,Investment,Exclusive Offers Campaign,Adelaide,거짓,Australia,JL-15850,John Lucas,Consumer,IN-2011-78781,TEC-PH-10004300,"Apple Office Telephone, Cordless",Oceania,1308,2011-02-21,South Australia,Cash Back,2011-03-31,0.1,41.09%,183.951,75.591,1
2011-02-28,,거짓,Commercial ,Exclusive Offers Campaign,Tangshan,거짓,China,EA-14035,Erin Ashbrook,Corporate,IN-2011-26456,OFF-EN-10003508,"GlobeWeis Peel and Seal, with clear poly window",North Asia,449,2011-02-21,Hebei,Business Signature,2011-04-17,0,46.93%,149.58,70.2,1
2011-02-28,,거짓,Investment,Exclusive Offers Campaign,Tangshan,거짓,China,EA-14035,Erin Ashbrook,Corporate,IN-2011-26456,TEC-CO-10004689,"Canon Ink, Color",North Asia,450,2011-02-21,Hebei,Rewards,2011-04-06,0,19.00%,297.18,56.46,1
2011-02-26,,거짓,Investment,Exclusive Offers Campaign,Kota,거짓,India,RH-19510,Rick Huthwaite,Corporate,IN-2011-16362,TEC-AC-10000051,"Logitech Memory Card, USB",Central Asia,4669,2011-02-22,Rajasthan,Rewards,2011-03-17,0,21.00%,207.18,43.5,1
2011-02-26,Baseline Campaign,참,Private,Compare Cards Campaign,Thane,거짓,India,MG-18205,Mitch Gastineau,Corporate,IN-2011-44901,FUR-BO-10002462,"Ikea Classic Bookcase, Pine",Central Asia,6593,2011-02-23,Maharashtra,Travel,2011-03-08,0,2.00%,2065.5,41.25,1
2011-02-26,Compared Campaign,거짓,Private,Signup Bonus Campaign,Rawalpindi,참,Pakistan,RF-19735,Roland Fjeld,Consumer,ID-2011-55667,FUR-CH-10001871,"Harbour Creations Steel Folding Chair, Set of Two",Central Asia,8426,2011-02-23,Punjab,Premier Miles,2011-04-27,0.2,0.00%,160.224,0,1
